1	88176
2	89690
3	90586
4	100066
5	94690
6	86414
7	89370
8	94008
9	91070
10	89560
11	88150
12	87188
13	87138
14	85958
15	86388
16	91462
17	88188
18	89658
19	92982
20	90974
21	87748
22	95038
23	91326
24	94074
25	88340
26	89154
27	89876
28	86336
29	93084
30	89642
31	94404
32	92288
33	88780
34	86766
35	87172
36	86858
37	93286
38	90738
39	88092
40	95090
41	91586
42	90794
43	94384
44	86700
45	93518
46	90124
47	90310
48	87706
49	97968
50	91920
51	88696
52	82044
53	93406
54	88896
55	88634
56	93844
57	92172
58	85632
59	92782
60	94894
61	82954
62	86004
63	86272
64	87104
65	88716
66	87620
67	94974
68	90616
69	91066
70	85454
71	85082
72	87166
73	89344
74	85926
75	84972
76	86274
77	85394
78	85726
79	90980
80	90438
81	90136
82	87354
83	91242
84	94678
85	84974
86	89094
87	91888
88	89500
89	87614
90	91764
91	86852
92	91120
93	90574
94	88672
95	88838
96	89170
97	91446
98	96976
99	88838
100	88116
101	85732
102	92792
103	86894
104	94478
105	92246
106	91338
107	87452
108	92166
109	91142
110	91646
111	89042
112	88446
113	86244
114	87204
115	89636
116	94742
117	87746
118	89620
119	89748
120	89582
121	86454
122	88456
123	86302
124	88286
125	91882
126	87996
127	92498
128	90102
129	88738
130	83438
131	95220
132	84546
133	90540
134	92102
135	87168
136	82648
137	84478
138	94618
139	88694
140	87628
141	85808
142	93436
143	90776
144	85590
145	91582
146	92396
147	94596
148	90362
149	88690
150	87924
151	94032
152	90798
153	83408
154	90710
155	85476
156	81496
157	87200
158	93254
159	89444
160	87908
161	88226
162	85618
163	85456
164	87432
165	88966
166	95484
167	89238
168	97894
169	88078
170	91178
171	89150
172	88178
173	93990
174	87244
175	94486
176	84200
177	89298
178	89476
179	88282
180	82816
181	87266
182	86558
183	91126
184	90092
185	88174
186	89510
187	94294
188	96640
189	89680
190	89898
191	88664
192	92012
193	93290
194	90196
195	88958
196	93636
197	90332
198	91480
199	92012
200	92036
201	90018
202	89290
203	89044
204	90460
205	88482
206	87234
207	90232
208	88434
209	95944
210	89836
211	88686
212	88704
213	91192
214	82968
215	89730
216	91198
217	84234
218	89864
219	90896
220	88248
221	85946
222	88044
223	86660
224	94326
225	97102
226	87568
227	91378
228	89684
229	91670
230	88002
231	88548
232	90052
233	92194
234	90998
235	84108
236	85256
237	88208
238	88442
239	89402
240	94528
241	87464
242	92810
243	87962
244	92786
245	90912
246	89836
247	87866
248	93888
249	95494
250	87860
251	84682
252	91576
253	85618
254	92432
255	86580
256	88910
257	86810
258	87890
259	88910
260	86730
261	89502
262	89510
263	93902
264	86706
265	90430
266	89434
267	87150
268	89758
269	85056
270	93520
271	88986
272	88366
273	84792
274	90764
275	91744
276	84676
277	87788
278	88918
279	93830
280	87446
281	86254
282	89676
283	86434
284	92752
285	86482
286	90796
287	89974
288	88230
289	91150
290	85686
291	88358
292	91714
293	95976
294	88290
295	90756
296	89026
297	88298
298	89992
299	92522
300	86584
301	93064
