1	100922
2	100092
3	96466
4	103844
5	98258
6	102252
7	97014
8	98086
9	95282
10	98348
11	97518
12	99496
13	101400
14	98662
15	101562
16	91954
17	94448
18	102626
19	103832
20	98190
21	103670
22	96960
23	91906
24	98780
25	102904
26	91642
27	101234
28	100296
29	97456
30	101556
31	98742
32	99786
33	102468
34	96006
35	100114
36	100728
37	99212
38	96112
39	101202
40	100854
41	99452
42	95160
43	97558
44	103920
45	102546
46	106392
47	96854
48	99610
49	99308
50	101790
51	91076
52	99502
53	98714
54	88244
55	97168
56	102542
57	97666
58	95836
59	98136
60	95898
61	98612
62	96790
63	105486
64	95884
65	101946
66	107654
67	94936
68	100920
69	105176
70	104040
71	97544
72	100738
73	102162
74	97844
75	95258
76	97244
77	92318
78	96830
79	96562
80	99000
81	96676
82	94830
83	102704
84	98442
85	95896
86	98002
87	100216
88	104204
89	101798
90	99946
91	89550
92	102574
93	106202
94	98180
95	100946
96	105474
97	100622
98	98416
99	97796
100	97648
101	100026
102	98316
103	97618
104	93314
105	102934
106	97458
107	98964
108	96144
109	102960
110	95716
111	103034
112	97378
113	97934
114	92760
115	100408
116	96712
117	93962
118	102230
119	96612
120	97886
121	104866
122	95564
123	98890
124	97970
125	100168
126	97686
127	99496
128	104540
129	100318
130	97974
131	101646
132	102000
133	96494
134	98742
135	96612
136	101578
137	96904
138	104884
139	102236
140	96858
141	92886
142	107206
143	96384
144	97464
145	97834
146	101080
147	95024
148	97720
149	103734
150	98224
151	96976
152	99722
153	97156
154	101032
155	95362
156	96160
157	99294
158	96500
159	101452
160	101042
161	98774
162	102606
163	105538
164	93892
165	101072
166	96596
167	97088
168	99352
169	97072
170	106398
171	93774
172	101978
173	96474
174	99974
175	100208
176	99208
177	99784
178	92290
179	98652
180	97546
181	105844
182	99062
183	101352
184	102930
185	94778
186	93472
187	95732
188	102712
189	98310
190	100470
191	97008
192	96544
193	104164
194	100614
195	89452
196	102852
197	105208
198	100062
199	104674
200	103346
201	95766
202	100448
203	101366
204	99886
205	94108
206	98290
207	97936
208	99702
209	100530
210	103852
211	96104
212	91780
213	103806
214	102142
215	104226
216	97048
217	96024
218	94962
219	101788
220	103720
221	97116
222	100884
223	101836
224	98214
225	100072
226	97250
227	93608
228	97200
229	99398
230	98332
231	99606
232	108718
233	97438
234	105026
235	96654
236	100188
237	102702
238	92484
239	102984
240	102434
241	96174
242	104446
243	101860
244	99300
245	103598
246	103002
247	93592
248	103202
249	97174
250	98148
251	106252
252	98166
253	104590
254	94740
255	101128
256	95508
257	100206
258	102690
259	96968
260	92370
261	98136
262	93428
263	95760
264	98772
265	105602
266	104746
267	94554
268	103984
269	101314
270	94866
271	100428
272	94232
273	97182
274	97212
275	103156
276	101252
277	93056
278	100272
279	97698
280	106740
281	98806
282	98122
283	96584
284	90678
285	93694
286	98898
287	101244
288	95554
289	101108
290	98072
291	101782
292	99218
293	100588
294	96194
295	99442
296	94874
297	97396
298	97748
299	101084
300	92826
301	99900
