1	94118
2	98054
3	99524
4	94506
5	94694
6	99448
7	100090
8	93034
9	102032
10	97318
11	95440
12	96448
13	96710
14	97220
15	101494
16	100636
17	96034
18	102374
19	96022
20	98344
21	97930
22	97930
23	100462
24	100684
25	103068
26	99790
27	98160
28	101306
29	92560
30	93342
31	98418
32	98842
33	97790
34	93296
35	101660
36	99894
37	102848
38	98832
39	105392
40	91704
41	93774
42	96044
43	103934
44	100032
45	102116
46	97984
47	100772
48	98154
49	99332
50	98656
51	107932
52	95922
53	96540
54	97680
55	102034
56	95082
57	101446
58	101294
59	99010
60	102284
61	95772
62	93040
63	102588
64	101724
65	98238
66	100166
67	94820
68	105298
69	93242
70	98884
71	97284
72	101458
73	101180
74	97962
75	99290
76	100928
77	100408
78	99142
79	99870
80	98262
81	98044
82	98094
83	96846
84	99004
85	99474
86	98352
87	100712
88	101118
89	99474
90	94180
91	98676
92	103026
93	97688
94	95774
95	99174
96	96068
97	97856
98	98940
99	99242
100	101500
101	95494
102	96520
103	99358
104	100332
105	98848
106	100308
107	99402
108	96364
109	101588
110	95666
111	102058
112	96904
113	97906
114	94022
115	102164
116	100700
117	101178
118	94782
119	94620
120	97388
121	101552
122	98930
123	97880
124	99444
125	101980
126	104006
127	100742
128	100666
129	101748
130	96358
131	100174
132	96136
133	95636
134	104288
135	97006
136	102980
137	96910
138	99106
139	104446
140	102672
141	95302
142	104680
143	95726
144	99866
145	97952
146	94522
147	102528
148	94202
149	106850
150	100518
151	91674
152	102980
153	96792
154	99908
155	102642
156	98768
157	98364
158	100244
159	94932
160	99386
161	102658
162	96448
163	106362
164	95076
165	96510
166	94570
167	94732
168	104226
169	93492
170	102614
171	93600
172	96446
173	98914
174	105622
175	92600
176	100416
177	95922
178	108472
179	101312
180	107878
181	95856
182	98722
183	101504
184	104584
185	91928
186	98590
187	96378
188	96070
189	93502
190	99472
191	96292
192	101790
193	102982
194	95690
195	101196
196	96124
197	100080
198	90160
199	96996
200	97486
201	94856
202	104980
203	92636
204	98650
205	92086
206	96270
207	97758
208	97572
209	98170
210	101814
211	99884
212	95664
213	100846
214	102558
215	93782
216	101786
217	99976
218	95304
219	99920
220	97032
221	102124
222	98000
223	89928
224	95690
225	98654
226	93644
227	98214
228	103230
229	99502
230	102360
231	96848
232	94456
233	96618
234	96080
235	90668
236	102230
237	101570
238	102066
239	96340
240	100344
241	101976
242	97030
243	102210
244	103018
245	97748
246	98428
247	97958
248	97142
249	93682
250	107126
251	104334
252	101992
253	108572
254	97362
255	101348
256	97808
257	98178
258	97634
259	99206
260	98112
261	102318
262	96612
263	90542
264	99614
265	98378
266	98866
267	104978
268	98176
269	103656
270	94602
271	100142
272	99596
273	103118
274	110300
275	100748
276	93298
277	91228
278	98174
279	100712
280	98182
281	101132
282	99184
283	103584
284	95130
285	95606
286	99788
287	93270
288	96972
289	97766
290	98838
291	98198
292	101366
293	98784
294	94756
295	101636
296	101506
297	96182
298	98934
299	95054
300	99256
301	98988
