1	93764
2	98144
3	98700
4	94628
5	100166
6	96444
7	99696
8	99016
9	102702
10	97484
11	97396
12	100632
13	97958
14	102618
15	101454
16	97476
17	101546
18	99198
19	99762
20	99392
21	93160
22	91340
23	100586
24	100002
25	101286
26	97480
27	89562
28	97230
29	90854
30	94380
31	100224
32	102152
33	95476
34	96890
35	101480
36	89498
37	94030
38	103660
39	97634
40	97408
41	99188
42	99904
43	91100
44	94568
45	98926
46	101070
47	98866
48	99458
49	91254
50	101484
51	98456
52	96114
53	97524
54	100920
55	100088
56	100490
57	95756
58	98262
59	100290
60	97716
61	95788
62	95798
63	98012
64	100562
65	96048
66	97780
67	99226
68	95036
69	96842
70	104458
71	98956
72	104294
73	101384
74	89500
75	95572
76	94220
77	98450
78	99016
79	94034
80	96804
81	92420
82	96874
83	98710
84	98044
85	100848
86	95516
87	94960
88	97572
89	99668
90	99420
91	97350
92	93908
93	93992
94	93930
95	97870
96	96646
97	102504
98	98176
99	99578
100	98000
101	100804
102	103122
103	101824
104	96116
105	100626
106	96710
107	95846
108	95808
109	100412
110	94078
111	98678
112	103766
113	95618
114	93250
115	97386
116	95678
117	96372
118	98360
119	97834
120	100722
121	101812
122	99502
123	97732
124	99152
125	95044
126	93550
127	97884
128	102310
129	97006
130	99170
131	91522
132	99136
133	99434
134	97092
135	101834
136	100370
137	98410
138	99786
139	94392
140	99090
141	92734
142	96372
143	97454
144	94670
145	100818
146	96334
147	95516
148	97128
149	97760
150	101346
151	89764
152	102810
153	101072
154	99260
155	103336
156	93894
157	97910
158	95216
159	99252
160	99152
161	97926
162	94326
163	102180
164	97900
165	95584
166	92260
167	101452
168	102904
169	102276
170	102208
171	87126
172	100356
173	99340
174	103516
175	97632
176	95126
177	97110
178	98744
179	96502
180	93702
181	98402
182	93282
183	98134
184	100360
185	97646
186	96884
187	95228
188	96280
189	94636
190	98642
191	102098
192	102622
193	99768
194	94202
195	94274
196	98390
197	98458
198	93870
199	98370
200	98010
201	95060
202	103088
203	94738
204	93018
205	92804
206	93752
207	100600
208	98584
209	102058
210	97624
211	98472
212	99182
213	94786
214	100014
215	92232
216	98328
217	101086
218	87874
219	100200
220	100824
221	95184
222	97390
223	93168
224	100598
225	97948
226	92432
227	98582
228	97964
229	92720
230	89872
231	96990
232	94176
233	98508
234	99136
235	96060
236	97798
237	91068
238	96376
239	98688
240	93772
241	96374
242	98396
243	97448
244	97250
245	95280
246	95714
247	98432
248	92532
249	95320
250	97406
251	94666
252	100012
253	99376
254	94590
255	99778
256	96284
257	96956
258	101030
259	96908
260	100728
261	94430
262	97244
263	95624
264	95120
265	96472
266	96446
267	94484
268	99738
269	96594
270	103836
271	96638
272	101044
273	94302
274	94890
275	99622
276	100358
277	98032
278	102524
279	97464
280	100448
281	98572
282	95324
283	94894
284	85246
285	97486
286	95544
287	97248
288	98344
289	98692
290	96322
291	102408
292	99452
293	95790
294	94574
295	97006
296	98948
297	94270
298	91826
299	98546
300	94024
301	96340
