1	97762
2	97206
3	100880
4	101062
5	95606
6	94320
7	95146
8	98432
9	96264
10	98370
11	103436
12	93904
13	95538
14	96930
15	95192
16	94920
17	98436
18	98634
19	97468
20	93784
21	97174
22	98704
23	100066
24	97312
25	95684
26	100652
27	95084
28	96306
29	99050
30	100460
31	103032
32	95480
33	95886
34	97522
35	95814
36	94222
37	95328
38	90112
39	99594
40	97124
41	92776
42	102082
43	94334
44	96030
45	103924
46	96006
47	101008
48	101098
49	97340
50	93826
51	102746
52	101096
53	102624
54	98042
55	95910
56	96784
57	95938
58	103374
59	93308
60	96516
61	98124
62	97724
63	92748
64	98598
65	95182
66	96664
67	99202
68	102418
69	103612
70	91778
71	100112
72	96422
73	101776
74	99386
75	104292
76	101328
77	92742
78	90942
79	103090
80	101386
81	96394
82	92166
83	98410
84	98398
85	102330
86	102264
87	96722
88	97616
89	89314
90	92260
91	96208
92	98058
93	94000
94	95084
95	99246
96	98346
97	97622
98	95684
99	101270
100	96378
101	94314
102	98274
103	100488
104	96074
105	101446
106	90298
107	94716
108	92466
109	95674
110	102520
111	97084
112	98798
113	93794
114	94782
115	93680
116	95266
117	100520
118	95202
119	91720
120	95210
121	102338
122	99632
123	99880
124	98286
125	94358
126	95192
127	96314
128	94626
129	99880
130	95338
131	99702
132	97604
133	93922
134	101374
135	98572
136	99464
137	95072
138	100644
139	93686
140	92982
141	103072
142	97938
143	92876
144	96644
145	98800
146	101290
147	93876
148	95870
149	102176
150	97358
151	102806
152	96478
153	97672
154	96660
155	100768
156	101756
157	99976
158	101366
159	89560
160	98286
161	92008
162	92850
163	97994
164	96888
165	94996
166	95710
167	98628
168	93590
169	101818
170	95338
171	97548
172	98276
173	94568
174	96288
175	99366
176	99994
177	101566
178	98176
179	89132
180	96226
181	96792
182	97212
183	92584
184	98556
185	94018
186	94516
187	96706
188	96364
189	101148
190	101634
191	98714
192	98134
193	101334
194	99988
195	97450
196	92156
197	97868
198	96728
199	99466
200	99006
201	98210
202	94750
203	100350
204	92202
205	94780
206	98200
207	92768
208	90632
209	90440
210	95658
211	99096
212	97090
213	95792
214	98000
215	93292
216	95528
217	99562
218	99906
219	92670
220	97380
221	101070
222	103872
223	97530
224	95742
225	92010
226	99444
227	99530
228	94552
229	99882
230	95666
231	100016
232	94148
233	98804
234	100118
235	102842
236	95388
237	99778
238	94180
239	96134
240	94902
241	100918
242	104428
243	93952
244	100344
245	96834
246	95828
247	99388
248	94756
249	89906
250	97946
251	95766
252	95890
253	95664
254	95920
255	90740
256	92096
257	100646
258	100142
259	103078
260	93558
261	94386
262	97110
263	95626
264	97366
265	98896
266	100088
267	102912
268	93446
269	98518
270	104834
271	96710
272	99892
273	95562
274	98406
275	99150
276	103036
277	98010
278	100334
279	97124
280	94588
281	97492
282	98678
283	96270
284	100562
285	94724
286	97410
287	97692
288	94208
289	93456
290	98014
291	100096
292	94064
293	92726
294	97682
295	101518
296	93728
297	92230
298	95048
299	96814
300	100766
