224,101068
225,99906
226,99858
227,99220
228,98528
229,103056
230,100528
231,100102
232,99686
233,101778
234,101944
235,99642
236,100642
237,98438
238,100884
239,100228
240,100948
241,99722
242,99392
243,101210
244,102894
245,101394
246,96504
247,101638
248,99832
249,100666
250,98424
251,101110
252,98156
253,100144
254,102732
255,101752
256,102050
257,103140
258,102626
259,100704
260,101552
261,101568
262,102356
263,99770
264,100924
265,101456
266,101130
267,99686
268,100834
269,99716
270,99622
271,100172
272,100366
273,100696
274,99322
275,99796
276,100276
277,100704
278,101264
279,100678
280,100136
281,101228
282,101584
283,99590
284,98054
285,99576
286,98986
287,99144
288,99108
289,101808
290,102428
291,99984
292,97766
293,99628
294,101330
295,98640
296,100148
297,101310
298,99920
299,101602
300,99404
301,100902
302,99986
303,102412
304,101366
305,104102
306,99436
307,100036
308,102184
309,101202
310,101906
311,99116
312,100788
313,101252
314,100754
315,99112
316,100922
317,98182
318,100542
319,101562
320,98834
321,100250
322,100634
323,99870
324,98748
325,101736
326,101306
327,100722
328,101118
329,97688
330,100782
331,100398
332,99416
333,99312
334,97330
335,100558
336,101364
337,100462
338,102478
339,99550
340,100972
341,101672
342,102490
343,100212
344,100240
345,102474
346,101298
347,102086
348,100858
349,100628
350,98172
351,99620
352,100102
353,101706
354,101706
355,102168
356,101272
357,99896
358,102190
359,100910
360,101248
361,100718
362,100124
363,100046
364,99112
365,101498
366,100232
367,100606
368,100226
369,100286
370,100600
371,100682
372,98698
373,98070
374,100720
375,99334
376,99316
377,101270
378,102052
379,99388
380,98858
381,98914
382,100796
383,102678
384,100634
385,98634
386,100046
387,101758
388,100590
389,101404
390,99766
391,99106
392,99506
393,101484
394,99520
395,100920
396,100930
397,100214
398,98244
399,98558
400,100664
401,99874
402,102750
403,99638
404,100676
405,101500
406,100792
407,102358
408,100906
409,100962
410,101324
411,102260
412,103294
413,97066
414,99788
415,101128
416,103100
417,100996
418,101478
419,101658
420,100708
421,98734
422,101282
423,101564
424,101844
425,101002
426,101146
427,99090
428,98282
429,98878
430,100912
431,99640
432,100158
433,99840
434,100508
435,101670
436,101748
437,99248
438,101118
439,100874
440,101006
441,99698
442,102116
443,100864
444,99842
445,101514
446,101568
447,100568
448,101666
449,98956
450,100546
451,101088
452,100048
453,101934
454,102324
455,99232
456,100618
457,100058
458,99092
459,100050
460,99788
461,102282
462,99130
463,100032
464,99646
465,102264
466,101390
467,99310
468,99856
469,101864
470,101034
471,101396
472,100770
473,100436
474,100496
475,101018
476,100126
477,101592
478,100104
479,101444
480,101020
481,101624
482,100282
483,100034
484,100438
485,100350
486,102716
487,100032
488,102020
489,102570
490,101304
491,100846
492,100970
493,98710
494,100648
495,97982
496,100468
497,99746
498,100338
499,99140
500,101098
501,102386
502,100884
503,102472
504,99256
505,102714
506,99944
507,98930
508,99664
509,99124
510,101252
511,100430
512,101016
513,102798
514,99682
515,102568
516,100096
517,98946
518,98576
519,102388
520,100020
521,100332
522,100620
523,101142
524,100462
525,102684
526,100582
527,101270
528,98966
529,100986
530,99562
531,100492
532,100528
533,97564
534,98878
535,101104
536,98558
537,101438
538,102444
539,102302
540,100176
541,100274
542,101162
543,101220
544,102040
545,101286
546,102414
547,101928
548,99788
549,99584
550,102102
551,101044
552,97920
553,102076
554,99340
555,98572
556,101044
557,100670
558,100430
559,97908
560,100862
561,99028
562,99492
563,100406
564,99958
565,102568
566,101070
567,101782
568,102604
569,100226
570,101642
571,98628
572,99842
573,98928
574,100720
575,100852
576,101216
577,100964
578,100012
579,100292
580,100434
581,99422
582,99780
583,99104
584,99996
585,102514
586,100770
587,100704
588,102838
589,101668
590,101484
591,103014
592,100000
593,101818
594,98198
595,99486
596,98730
597,100488
598,99726
599,99636
600,100136
601,101356
602,101856
603,100364
604,100064
605,100364
606,100248
607,100168
608,101082
609,101036
610,102232
611,99316
612,101838
613,99482
614,99622
615,101986
616,99002
617,101428
618,98782
619,99260
620,102302
621,99778
622,100502
623,101670
624,101502
625,99248
626,100912
627,100024
628,102538
629,99874
630,99086
631,101214
632,101306
633,101110
634,102294
635,100960
636,101684
637,99848
638,101176
639,101666
640,100882
641,102192
642,100336
643,101392
644,100766
645,101680
646,101208
647,100170
648,99540
649,100696
650,100276
651,101596
652,101314
653,102412
654,99864
655,100908
656,100564
657,98672
658,101112
659,97914
660,100178
661,100746
662,100484
663,100264
664,100366
665,98040
666,100230
667,100408
668,99418
669,99374
670,100066
671,102252
672,101340
673,101802
674,100080
675,101856
676,103142
677,99666
678,98640
679,101284
680,100400
681,99616
682,98194
683,99610
684,102490
685,97376
686,100390
687,99856
688,98830
689,99464
690,102184
691,101150
692,100034
693,98738
694,100334
695,99216
696,103210
697,99526
698,99530
699,101938
700,99440
701,100610
702,100560
703,100708
704,99546
705,100806
706,102810
707,99498
708,101918
709,99996
710,99796
711,102884
712,99840
713,102250
714,100454
715,101304
716,99896
717,100066
718,99944
719,98838
720,99658
721,100492
722,101014
723,99782
724,101748
725,101666
726,101510
727,100330
728,101204
729,102176
730,101600
731,101798
732,99452
733,100764
734,99152
735,102014
736,99714
737,99544
738,99600
739,101042
740,102264
741,99258
742,101276
743,103162
744,100516
745,101460
746,100696
747,100818
748,99134
749,99154
750,100742
751,101690
752,100126
753,100628
754,99458
755,101142
756,101134
757,102618
758,99708
759,101276
760,103024
761,98074
762,99958
763,101236
764,99554
765,100786
766,102214
767,100072
768,101574
769,99832
770,100086
771,100550
772,100588
773,100724
774,101112
775,98922
776,101682
777,100936
778,99878
779,100940
780,99506
781,100912
782,101008
783,100760
784,100778
785,103910
786,100144
787,101886
788,99592
789,101872
790,98776
791,102280
792,99540
793,101854
794,100004
795,100634
796,101048
797,99382
798,99570
799,100452
800,98874
801,100820
802,100484
803,99804
804,99806
805,102810
806,99642
807,100018
808,100792
809,103510
810,100738
811,98504
812,101158
813,100758
814,100378
815,99610
816,101796
817,98250
818,102310
819,100062
820,99682
821,101352
822,98632
823,101270
824,100636
825,101408
826,100436
827,100520
828,99514
829,98438
830,101654
831,101774
832,99416
833,101120
834,98352
835,98874
836,101410
837,101048
838,101196
839,101480
840,100122
841,98682
842,99340
843,99680
844,99574
845,100858
846,100408
847,99966
848,99484
849,100832
850,100134
851,100648
852,100832
853,98794
854,100360
855,99264
856,98976
857,102628
858,102542
859,101092
860,97860
861,100966
862,99076
863,99874
864,100962
865,99076
866,100450
867,101056
868,101010
869,101182
870,100070
871,100336
872,100930
873,99714
874,100830
875,100366
876,101722
877,101342
878,98402
879,101860
880,99370
881,98940
882,99870
883,98944
884,101714
885,103120
886,101266
887,98900
888,99508
889,101122
890,99782
891,100970
892,101150
893,102488
894,99932
895,99746
896,100672
897,100210
898,99292
899,99490
900,99592
901,99662
902,100814
903,100704
904,101150
905,100628
906,98268
907,98162
908,100722
909,102472
910,102340
911,99916
912,101678
913,100024
914,102208
915,101818
916,99142
917,100208
918,100338
919,98346
920,98786
921,99150
922,98904
923,99178
924,100508
925,99332
926,101294
927,100164
928,100012
929,100796
930,101308
931,102074
932,102098
933,98654
934,100014
935,99474
936,102016
937,100382
938,101702
939,100932
940,100526
941,101738
942,99338
943,99754
944,99838
945,102440
946,100708
947,101568
948,102652
949,99780
950,99046
951,102924
952,100636
953,99614
954,100720
955,97934
956,97922
957,101696
958,99642
959,101326
960,100754
961,100648
962,100656
963,97752
964,100054
965,100402
966,99190
967,101168
968,99214
969,99412
970,99782
971,98980
972,99860
973,101904
974,99296
975,97680
976,102986
977,100988
978,99292
979,101528
980,98204
981,98098
982,98974
983,99412
984,102646
985,98594
986,102904
987,99148
988,100826
989,103582
990,100088
991,101842
992,101508
993,100578
994,99622
995,100362
996,100982
997,98916
998,99956
999,103102
1000,101822
1001,99834
1002,101166
1003,101352
1004,101028
1005,99362
1006,102822
1007,101810
1008,101496
1009,99906
1010,101734
1011,100282
1012,100442
1013,100314
1014,99542
1015,102720
1016,99494
1017,98504
1018,100010
1019,100440
1020,100550
1021,100854
1022,101732
1023,98962
1024,99912
1025,100684
1026,99126
1027,100258
1028,102000
1029,98728
1030,97782
1031,101630
1032,100866
1033,100602
1034,100044
1035,101512
1036,101596
1037,101132
1038,100664
1039,100078
1040,100586
1041,100850
1042,98386
1043,100128
1044,100680
1045,102526
1046,98702
1047,101176
1048,100224
1049,101888
1050,102024
1051,99290
1052,103454
1053,100548
1054,102618
1055,101018
1056,99650
1057,100120
1058,101044
1059,102630
1060,100896
1061,98834
1062,101128
1063,101902
1064,102124
1065,101864
1066,98624
1067,102202
1068,101658
1069,100760
1070,99870
1071,101442
1072,101186
1073,100774
1074,98496
1075,98874
1076,98788
1077,101600
1078,100756
1079,98600
1080,99268
