343,50719,54049
344,50719,54277
345,50719,53927
346,50719,53917
347,50719,55821
348,50719,55505
349,50719,55533
350,50719,55425
351,50719,54275
352,50719,53915
353,50719,54003
354,50719,53561
355,50719,52509
356,50719,52241
357,50719,52025
358,50719,51852
359,50719,51818
360,50719,51478
361,50719,51810
362,50719,52014
363,50719,51584
364,50719,51776
365,50719,53866
366,50719,53290
367,50719,53622
368,50719,53384
369,50719,52856
370,50719,52854
371,50719,52908
372,50719,52512
373,50719,52988
374,50719,53248
375,50719,53174
376,50719,52836
377,50719,52620
378,50719,52310
379,50719,51844
380,50719,51512
381,50719,54130
382,50719,54016
383,50719,53904
384,50719,54178
385,50719,54348
386,50719,53710
387,50719,53816
388,50719,54202
389,50719,53768
390,50719,56554
391,50719,55784
392,50719,55796
393,50719,55560
394,50719,58314
395,50719,57928
396,50719,56884
397,50719,56950
398,50719,57212
399,50719,56734
400,50719,56454
401,50719,56192
402,50719,55450
403,50719,55324
404,50719,55170
405,50719,54990
406,50719,54730
407,50719,54038
408,50719,53498
409,50719,53404
410,50719,53572
411,50719,53896
412,50719,53350
413,50719,52390
414,50719,52302
415,50719,52302
416,50719,52152
417,50719,51360
418,50719,51330
419,50719,51226
420,50719,50810
421,50719,50698
422,50698,50394
423,50394,51232
424,50394,50894
425,50394,50202
426,50202,51662
427,50202,51508
428,50202,51602
429,50202,50862
430,50202,50714
431,50202,50810
432,50202,50098
433,50098,50356
434,50098,49936
435,49936,49588
436,49588,49134
437,49134,49002
438,49002,52412
439,49002,52184
440,49002,52250
441,49002,51742
442,49002,50922
443,49002,50502
444,49002,50290
445,49002,49756
446,49002,49610
447,49002,49824
448,49002,49746
449,49002,49706
450,49002,49394
451,49002,49222
452,49002,49310
453,49002,48824
454,48824,48412
455,48412,48168
456,48168,48530
457,48168,48382
458,48168,48194
459,48168,47640
460,47640,47854
461,47640,47676
462,47640,47424
463,47424,47570
464,47424,47730
465,47424,47362
466,47362,47170
467,47170,47228
468,47170,47626
469,47170,47684
470,47170,47906
471,47170,47678
472,47170,47866
473,47170,47558
474,47170,47974
475,47170,47242
476,47170,47156
477,47156,46880
478,46880,46864
479,46864,46942
480,46864,46942
481,46864,46260
482,46260,45950
483,45950,46000
484,45950,45916
485,45916,46272
486,45916,45688
487,45688,45310
488,45310,45412
489,45310,45176
490,45176,46036
491,45176,46036
492,45176,45994
493,45176,45994
494,45176,46122
495,45176,46176
496,45176,46078
497,45176,46240
498,45176,46234
499,45176,46644
500,45176,46960
501,45176,46866
502,45176,46516
503,45176,46458
504,45176,46470
505,45176,45704
506,45176,45204
507,45176,45410
508,45176,45288
509,45176,44730
510,44730,44606
511,44606,44306
512,44306,44470
513,44306,44666
514,44306,45086
515,44306,44888
516,44306,44974
517,44306,44968
518,44306,44886
519,44306,44830
520,44306,44806
521,44306,45078
522,44306,45172
523,44306,45580
524,44306,45308
525,44306,45156
526,44306,45438
527,44306,47176
528,44306,47908
529,44306,47736
530,44306,47248
531,44306,47080
532,44306,47256
533,44306,47754
534,44306,47542
535,44306,47734
536,44306,47190
537,44306,46921
538,44306,46723
539,44306,46533
540,44306,46607
541,44306,46395
542,44306,46201
543,44306,45935
544,44306,45519
545,44306,45347
546,44306,45151
547,44306,45323
548,44306,45311
549,44306,45703
550,44306,45525
551,44306,45353
552,44306,44959
553,44306,45179
554,44306,44767
555,44306,44865
556,44306,44745
557,44306,44901
558,44306,44855
559,44306,44997
560,44306,44881
561,44306,44837
562,44306,44829
563,44306,45393
564,44306,45443
565,44306,45493
566,44306,45351
567,44306,45495
568,44306,45359
569,44306,45235
570,44306,45167
571,44306,45101
572,44306,44981
573,44306,44941
574,44306,45155
575,44306,45461
576,44306,45321
577,44306,45613
578,44306,45981
579,44306,49293
580,44306,49473
581,44306,49199
582,44306,49349
583,44306,49357
584,44306,49445
585,44306,49539
586,44306,49101
587,44306,48573
588,44306,48499
589,44306,48337
590,44306,48713
591,44306,48205
592,44306,47981
593,44306,48083
594,44306,47995
595,44306,48187
596,44306,48437
597,44306,48027
598,44306,47947
599,44306,47823
600,44306,48147
601,44306,48063
602,44306,48703
603,44306,48533
604,44306,48978
605,44306,48226
606,44306,48114
607,44306,48162
608,44306,47872
609,44306,47858
610,44306,47530
611,44306,47426
612,44306,47480
613,44306,47708
614,44306,48092
615,44306,48106
616,44306,47576
617,44306,47782
618,44306,47804
619,44306,47720
620,44306,47704
621,44306,47298
622,44306,49240
623,44306,48940
624,44306,49088
625,44306,48882
626,44306,48897
627,44306,48451
628,44306,48725
629,44306,48877
630,44306,53357
631,44306,53153
632,44306,53377
633,44306,53041
634,44306,52095
635,44306,52073
636,44306,51818
637,44306,51066
638,44306,51174
639,44306,51794
640,44306,51538
641,44306,50866
642,44306,51292
643,44306,51096
644,44306,50918
645,44306,50518
646,44306,49860
647,44306,49934
648,44306,49444
649,44306,49660
650,44306,49528
651,44306,49652
652,44306,49472
653,44306,49534
654,44306,49446
655,44306,49114
656,44306,48346
657,44306,48232
658,44306,48634
659,44306,48502
660,44306,48502
661,44306,48788
662,44306,48938
663,44306,49024
664,44306,48576
665,44306,48724
666,44306,48654
667,44306,48470
668,44306,48504
669,44306,47666
670,44306,47428
671,44306,47562
672,44306,47634
673,44306,48008
674,44306,47948
675,44306,49018
676,44306,48614
677,44306,48382
678,44306,48032
679,44306,48060
680,44306,47866
681,44306,47328
682,44306,47258
683,44306,47492
684,44306,47312
685,44306,47402
686,44306,47168
687,44306,47092
688,44306,47394
689,44306,47380
690,44306,47364
691,44306,47254
692,44306,46812
693,44306,46558
694,44306,46596
695,44306,46488
696,44306,46128
697,44306,45816
698,44306,46139
699,44306,45953
700,44306,46127
701,44306,46629
702,44306,46557
703,44306,46783
704,44306,47177
705,44306,47159
706,44306,47289
707,44306,47013
708,44306,46945
709,44306,47011
710,44306,47019
711,44306,46260
712,44306,46454
713,44306,46294
714,44306,47412
715,44306,47572
716,44306,47302
717,44306,47536
718,44306,47284
719,44306,46622
720,44306,46686
721,44306,46428
722,44306,46786
723,44306,46626
724,44306,46728
725,44306,47074
726,44306,47104
727,44306,46652
728,44306,46268
729,44306,46248
730,44306,46792
731,44306,46606
732,44306,46336
733,44306,46006
734,44306,45848
735,44306,47168
736,44306,47208
737,44306,47142
738,44306,47199
739,44306,47201
740,44306,47341
741,44306,47769
742,44306,47861
743,44306,47867
744,44306,48695
745,44306,48143
746,44306,48075
747,44306,46789
748,44306,46983
749,44306,47377
750,44306,47751
751,44306,46867
752,44306,46727
753,44306,50173
754,44306,49857
755,44306,49059
756,44306,48995
757,44306,50307
758,44306,50079
759,44306,49443
760,44306,49577
761,44306,49281
762,44306,49241
763,44306,49363
764,44306,49363
765,44306,49381
766,44306,48771
767,44306,50171
768,44306,50050
769,44306,50172
770,44306,49972
771,44306,50026
772,44306,49648
773,44306,49496
774,44306,49324
775,44306,49112
776,44306,48556
777,44306,48992
778,44306,48894
779,44306,48966
780,44306,48864
781,44306,48862
782,44306,49444
783,44306,50664
784,44306,50392
785,44306,50266
786,44306,50066
787,44306,50428
788,44306,50430
789,44306,50362
790,44306,49864
791,44306,49708
792,44306,49352
793,44306,49430
794,44306,50050
795,44306,49326
796,44306,49066
797,44306,49296
798,44306,48992
799,44306,48842
800,44306,48484
801,44306,48302
802,44306,48086
803,44306,47320
804,44306,47208
805,44306,47358
806,44306,47390
807,44306,47554
808,44306,46566
809,44306,46934
810,44306,46580
811,44306,46980
812,44306,46980
813,44306,46408
814,44306,46589
815,44306,46313
816,44306,46607
817,44306,46631
818,44306,49057
819,44306,49341
820,44306,49187
821,44306,48867
822,44306,49189
823,44306,49015
824,44306,48653
825,44306,48725
826,44306,48271
827,44306,48397
828,44306,48208
829,44306,48012
830,44306,47658
831,44306,47780
832,44306,47374
833,44306,46960
834,44306,47162
835,44306,46788
836,44306,46744
837,44306,46614
838,44306,46402
839,44306,46068
840,44306,45850
841,44306,45934
842,44306,45900
843,44306,46818
844,44306,46796
845,44306,47044
846,44306,46890
847,44306,46942
848,44306,46730
849,44306,48732
850,44306,48766
851,44306,48850
852,44306,48266
853,44306,48220
854,44306,47910
855,44306,47734
856,44306,47790
857,44306,47870
858,44306,47764
859,44306,47608
860,44306,47760
861,44306,48640
862,44306,48420
863,44306,48030
864,44306,47892
865,44306,47676
866,44306,47318
867,44306,46916
868,44306,47228
869,44306,46818
870,44306,46692
871,44306,46670
872,44306,46714
873,44306,46968
874,44306,46716
875,44306,46982
876,44306,46770
877,44306,46650
878,44306,46622
879,44306,46666
880,44306,46332
881,44306,46374
882,44306,46270
883,44306,46224
884,44306,46364
885,44306,46400
886,44306,46252
887,44306,45904
888,44306,45868
889,44306,45720
890,44306,45972
891,44306,47108
892,44306,47280
893,44306,47138
894,44306,47256
895,44306,46254
896,44306,47692
897,44306,47636
898,44306,47540
899,44306,47496
900,44306,47618
901,44306,47918
902,44306,48312
903,44306,48648
904,44306,48468
905,44306,48798
906,44306,48602
907,44306,48730
908,44306,48464
909,44306,48188
910,44306,48164
911,44306,48148
912,44306,47832
913,44306,48066
914,44306,47518
915,44306,47926
916,44306,47510
917,44306,47332
918,44306,47370
919,44306,47092
920,44306,47026
921,44306,46782
922,44306,46428
923,44306,45856
924,44306,45442
925,44306,44998
926,44306,45214
927,44306,45018
928,44306,45032
929,44306,45066
930,44306,44306
931,44306,44508
932,44306,45378
933,44306,44996
934,44306,45422
935,44306,46084
936,44306,46306
937,44306,46312
938,44306,46610
939,44306,45950
940,44306,46342
941,44306,49990
942,44306,49714
943,44306,49672
944,44306,48866
945,44306,48974
946,44306,48728
947,44306,48714
948,44306,49144
949,44306,49340
950,44306,48956
951,44306,49254
952,44306,48642
953,44306,48698
954,44306,48714
955,44306,48368
956,44306,47974
957,44306,48704
958,44306,48384
959,44306,48170
960,44306,47962
961,44306,48172
962,44306,47346
963,44306,48418
964,44306,48204
965,44306,48130
966,44306,48130
967,44306,49160
968,44306,48572
969,44306,47670
970,44306,47542
971,44306,47370
972,44306,47432
973,44306,47302
974,44306,49428
975,44306,49506
976,44306,50478
977,44306,49754
978,44306,49474
979,44306,49584
980,44306,48974
981,44306,48528
982,44306,49064
983,44306,49240
984,44306,48690
985,44306,48398
986,44306,48380
987,44306,48380
988,44306,48164
989,44306,48164
990,44306,47496
991,44306,47282
992,44306,47312
993,44306,47440
994,44306,47130
995,44306,47356
996,44306,47276
997,44306,47516
998,44306,47664
999,44306,47874
1000,44306,47434
1001,44306,46570
1002,44306,46960
1003,44306,48602
1004,44306,49134
1005,44306,48830
1006,44306,48548
1007,44306,48642
1008,44306,48434
1009,44306,48178
1010,44306,48392
1011,44306,48392
1012,44306,48212
1013,44306,48248
1014,44306,48080
1015,44306,49096
1016,44306,49050
1017,44306,48966
1018,44306,49104
1019,44306,49054
1020,44306,49498
1021,44306,49388
1022,44306,49380
1023,44306,49414
1024,44306,49232
1025,44306,49100
1026,44306,49212
1027,44306,49136
1028,44306,49102
1029,44306,48698
1030,44306,48630
1031,44306,47974
1032,44306,49062
1033,44306,48990
1034,44306,48706
1035,44306,48576
1036,44306,48694
1037,44306,48518
1038,44306,48238
1039,44306,48238
1040,44306,47966
1041,44306,48100
1042,44306,48270
1043,44306,48328
1044,44306,48804
1045,44306,47806
1046,44306,47814
1047,44306,47858
1048,44306,47008
1049,44306,47042
1050,44306,46704
1051,44306,46934
1052,44306,46844
1053,44306,46636
1054,44306,46754
1055,44306,46742
1056,44306,46646
1057,44306,46440
1058,44306,46086
1059,44306,46036
1060,44306,45882
1061,44306,46246
1062,44306,46344
1063,44306,46534
1064,44306,46438
1065,44306,46196
1066,44306,45940
1067,44306,45576
1068,44306,45574
1069,44306,45548
1070,44306,44962
1071,44306,45286
1072,44306,44904
1073,44306,44908
1074,44306,44318
1075,44306,44524
1076,44306,44540
1077,44306,45286
1078,44306,45112
1079,44306,45010
1080,44306,45018
1081,44306,45332
1082,44306,47028
1083,44306,47328
1084,44306,49508
1085,44306,49230
1086,44306,49448
1087,44306,48432
1088,44306,48124
1089,44306,47582
1090,44306,49272
1091,44306,49164
1092,44306,49164
1093,44306,49154
1094,44306,48994
1095,44306,48770
1096,44306,48358
1097,44306,48636
1098,44306,48964
1099,44306,49404
1100,44306,49162
1101,44306,48798
1102,44306,48954
1103,44306,48574
1104,44306,48614
1105,44306,48684
1106,44306,48494
1107,44306,48464
1108,44306,48464
1109,44306,48576
1110,44306,95503
1111,44306,94031
1112,44306,92175
1113,44306,91471
1114,44306,89917
1115,44306,87849
1116,44306,85801
1117,44306,84973
1118,44306,83141
1119,44306,82383
1120,44306,83431
1121,44306,82323
1122,44306,81081
1123,44306,80273
1124,44306,79477
1125,44306,78630
1126,44306,78114
1127,44306,77316
1128,44306,75880
1129,44306,75471
1130,44306,74471
1131,44306,73761
1132,44306,72360
1133,44306,71252
1134,44306,70118
1135,44306,69584
1136,44306,69202
1137,44306,69080
1138,44306,68656
1139,44306,69414
1140,44306,69432
1141,44306,69108
1142,44306,68618
1143,44306,67356
1144,44306,66592
1145,44306,66378
1146,44306,65730
1147,44306,65184
1148,44306,64924
1149,44306,64910
1150,44306,64030
1151,44306,64033
1152,44306,63959
1153,44306,63351
1154,44306,62153
1155,44306,61245
1156,44306,60771
1157,44306,60665
1158,44306,61269
1159,44306,60825
1160,44306,60541
1161,44306,60417
1162,44306,59959
1163,44306,59657
1164,44306,59379
1165,44306,59559
1166,44306,60957
1167,44306,60815
1168,44306,60761
1169,44306,60219
1170,44306,60373
1171,44306,59931
1172,44306,59873
1173,44306,59597
1174,44306,59021
1175,44306,58805
1176,44306,58409
1177,44306,58397
1178,44306,57919
1179,44306,57653
1180,44306,57427
1181,44306,57325
1182,44306,56377
1183,44306,56246
1184,44306,56172
1185,44306,55686
1186,44306,55780
1187,44306,55512
1188,44306,54196
1189,44306,54506
1190,44306,54628
1191,44306,54180
1192,44306,53854
1193,44306,54748
1194,44306,54466
1195,44306,54740
1196,44306,54220
1197,44306,53380
1198,44306,53060
1199,44306,52778
1200,44306,52902
1201,44306,52692
1202,44306,52950
1203,44306,52462
1204,44306,52094
1205,44306,52150
1206,44306,52214
1207,44306,52170
1208,44306,52002
1209,44306,51586
1210,44306,51740
1211,44306,51302
1212,44306,51126
1213,44306,51230
1214,44306,50820
1215,44306,50820
1216,44306,50994
1217,44306,50722
1218,44306,50824
1219,44306,50786
1220,44306,50668
1221,44306,50482
1222,44306,50326
1223,44306,50306
1224,44306,49830
1225,44306,49578
1226,44306,49998
1227,44306,49896
1228,44306,49764
1229,44306,49942
1230,44306,50072
1231,44306,50180
1232,44306,50628
1233,44306,50284
1234,44306,50324
1235,44306,50268
1236,44306,50596
1237,44306,50516
1238,44306,50466
1239,44306,50692
1240,44306,50004
1241,44306,50176
1242,44306,50218
1243,44306,49940
1244,44306,49312
1245,44306,49332
1246,44306,49584
1247,44306,49726
1248,44306,49438
1249,44306,49732
1250,44306,49058
1251,44306,49384
1252,44306,49932
1253,44306,49026
1254,44306,49738
1255,44306,49232
1256,44306,50020
1257,44306,49778
1258,44306,49696
1259,44306,48918
1260,44306,49600
1261,44306,50992
1262,44306,50982
1263,44306,51408
1264,44306,51510
1265,44306,50912
1266,44306,50584
1267,44306,50584
1268,44306,50642
1269,44306,50802
1270,44306,50692
1271,44306,50608
1272,44306,50194
1273,44306,49520
1274,44306,50814
1275,44306,52740
1276,44306,52544
1277,44306,52166
1278,44306,53164
1279,44306,52930
1280,44306,52356
1281,44306,51584
1282,44306,50700
1283,44306,51414
1284,44306,50918
1285,44306,50684
1286,44306,51270
1287,44306,50702
1288,44306,51376
1289,44306,50512
1290,44306,50696
1291,44306,50286
1292,44306,50286
1293,44306,49394
1294,44306,49996
1295,44306,49846
1296,44306,49236
1297,44306,48820
1298,44306,47884
1299,44306,47880
1300,44306,48544
1301,44306,48578
1302,44306,47856
1303,44306,48108
1304,44306,48214
1305,44306,49786
1306,44306,49234
1307,44306,49554
1308,44306,49994
1309,44306,49606
1310,44306,50242
1311,44306,50142
1312,44306,49694
1313,44306,49518
1314,44306,49476
1315,44306,49242
1316,44306,49034
1317,44306,49904
1318,44306,50108
1319,44306,50412
1320,44306,50318
1321,44306,50086
1322,44306,50870
1323,44306,50210
1324,44306,50502
1325,44306,49532
1326,44306,49874
1327,44306,48998
1328,44306,49196
1329,44306,49258
1330,44306,49798
1331,44306,50208
1332,44306,49052
1333,44306,49478
1334,44306,49260
1335,44306,49198
1336,44306,49306
1337,44306,49276
1338,44306,49738
1339,44306,49616
1340,44306,49356
1341,44306,48646
1342,44306,48622
1343,44306,49298
1344,44306,48588
1345,44306,48480
1346,44306,48772
1347,44306,48438
1348,44306,48184
1349,44306,48864
1350,44306,48282
1351,44306,49570
1352,44306,49420
1353,44306,50264
1354,44306,49680
1355,44306,48862
1356,44306,49148
1357,44306,49926
1358,44306,50008
1359,44306,49842
1360,44306,49282
1361,44306,49688
1362,44306,49940
1363,44306,49164
1364,44306,48686
1365,44306,47892
1366,44306,48496
1367,44306,48558
1368,44306,48528
1369,44306,47480
1370,44306,47674
1371,44306,48584
1372,44306,48804
1373,44306,47966
1374,44306,47910
1375,44306,48724
1376,44306,47822
1377,44306,48568
1378,44306,48274
1379,44306,49018
1380,44306,48082
1381,44306,48208
1382,44306,48874
1383,44306,47756
1384,44306,48262
1385,44306,47694
1386,44306,47998
1387,44306,47406
1388,44306,47642
1389,44306,47586
1390,44306,48114
1391,44306,48362
1392,44306,48226
1393,44306,47844
1394,44306,47744
1395,44306,48198
1396,44306,48322
1397,44306,48282
1398,44306,49968
1399,44306,49492
1400,44306,49368
1401,44306,49392
1402,44306,49046
1403,44306,49874
1404,44306,49830
1405,44306,49666
1406,44306,49376
1407,44306,49532
1408,44306,50050
1409,44306,49910
1410,44306,49512
1411,44306,48924
1412,44306,49742
1413,44306,49040
1414,44306,48748
1415,44306,48920
1416,44306,48406
1417,44306,48194
1418,44306,47776
1419,44306,49796
1420,44306,49096
1421,44306,49678
1422,44306,49214
1423,44306,49368
1424,44306,49748
1425,44306,49378
1426,44306,49106
1427,44306,48848
1428,44306,47546
1429,44306,47932
1430,44306,48282
1431,44306,47632
1432,44306,47606
1433,44306,47656
1434,44306,47564
1435,44306,47110
1436,44306,46752
1437,44306,46662
1438,44306,46660
1439,44306,46426
1440,44306,46134
1441,44306,46042
1442,44306,45964
1443,44306,46160
1444,44306,45666
1445,44306,45660
1446,44306,45870
1447,44306,46098
1448,44306,49160
1449,44306,48060
1450,44306,47286
1451,44306,47702
1452,44306,47754
1453,44306,47184
1454,44306,47318
1455,44306,48474
1456,44306,47450
1457,44306,48042
1458,44306,48372
1459,44306,48642
1460,44306,48414
1461,44306,48032
1462,44306,47538
1463,44306,47510
1464,44306,48612
1465,44306,47614
1466,44306,47506
1467,44306,48120
1468,44306,47754
1469,44306,47822
1470,44306,47996
1471,44306,48030
1472,44306,48840
1473,44306,49168
1474,44306,48468
1475,44306,49086
1476,44306,48778
1477,44306,48576
1478,44306,49002
1479,44306,49228
1480,44306,48802
1481,44306,47704
1482,44306,48170
1483,44306,47780
1484,44306,47960
1485,44306,47832
1486,44306,47604
1487,44306,47272
1488,44306,50672
1489,44306,49950
1490,44306,50538
1491,44306,50026
1492,44306,50686
1493,44306,50044
1494,44306,49994
1495,44306,49302
1496,44306,49306
1497,44306,48950
1498,44306,48742
1499,44306,49514
1500,44306,49270
1501,44306,49462
1502,44306,49162
1503,44306,49268
1504,44306,49414
1505,44306,49072
1506,44306,49956
1507,44306,49300
1508,44306,49402
1509,44306,48958
1510,44306,48898
1511,44306,49500
1512,44306,49868
1513,44306,49764
1514,44306,51054
1515,44306,49564
1516,44306,49574
1517,44306,50484
1518,44306,50520
1519,44306,49450
1520,44306,49622
1521,44306,49280
1522,44306,49928
1523,44306,48954
1524,44306,49230
1525,44306,50334
1526,44306,49930
1527,44306,50106
1528,44306,53074
1529,44306,52958
1530,44306,53066
1531,44306,53086
1532,44306,53876
1533,44306,53526
1534,44306,53526
1535,44306,52898
1536,44306,52428
1537,44306,52474
1538,44306,52342
1539,44306,50070
1540,44306,50724
1541,44306,50958
1542,44306,50144
1543,44306,50340
1544,44306,53238
1545,44306,53240
1546,44306,51908
1547,44306,51548
1548,44306,51214
1549,44306,51696
1550,44306,52204
1551,44306,51742
1552,44306,51934
1553,44306,51594
1554,44306,50764
1555,44306,50750
1556,44306,51190
1557,44306,50376
1558,44306,50074
1559,44306,50060
1560,44306,49028
1561,44306,49610
1562,44306,49106
1563,44306,49358
1564,44306,49384
1565,44306,49256
1566,44306,49874
1567,44306,49942
1568,44306,49060
1569,44306,49430
1570,44306,48350
1571,44306,48830
1572,44306,48684
1573,44306,48554
1574,44306,48360
1575,44306,47874
1576,44306,48140
1577,44306,48086
1578,44306,48916
1579,44306,48476
1580,44306,48878
1581,44306,47796
1582,44306,48126
1583,44306,47624
1584,44306,47708
1585,44306,47734
1586,44306,47766
1587,44306,47568
1588,44306,47388
1589,44306,48910
1590,44306,48980
1591,44306,48772
1592,44306,48616
1593,44306,49040
1594,44306,49274
1595,44306,49178
1596,44306,49436
1597,44306,49846
1598,44306,49562
1599,44306,51424
1600,44306,50900
1601,44306,50490
1602,44306,49952
1603,44306,49926
1604,44306,49828
1605,44306,49782
1606,44306,49754
1607,44306,49988
1608,44306,48396
1609,44306,48242
1610,44306,48794
1611,44306,48030
1612,44306,47754
1613,44306,48974
1614,44306,49042
1615,44306,47910
1616,44306,47864
1617,44306,47850
1618,44306,47876
1619,44306,46528
1620,44306,47260
1621,44306,47170
1622,44306,46834
1623,44306,47066
1624,44306,46808
1625,44306,46592
1626,44306,49358
1627,44306,48300
1628,44306,48222
1629,44306,47900
1630,44306,47824
1631,44306,47726
1632,44306,47664
1633,44306,47298
1634,44306,47474
1635,44306,47080
1636,44306,49138
1637,44306,49182
1638,44306,48672
1639,44306,48738
1640,44306,48914
1641,44306,48620
1642,44306,48612
1643,44306,48816
1644,44306,48196
1645,44306,48146
1646,44306,47456
1647,44306,48354
1648,44306,48034
1649,44306,48096
1650,44306,48284
1651,44306,47938
1652,44306,47300
1653,44306,46926
1654,44306,46946
1655,44306,47000
1656,44306,46544
1657,44306,46110
1658,44306,46006
1659,44306,45812
1660,44306,45228
1661,44306,45134
1662,44306,44920
1663,44306,45158
1664,44306,45258
1665,44306,44814
