1	90545
2	90545
3	90545
4	90545
5	90545
6	90545
7	90545
8	90545
9	90545
10	90545
11	90545
12	90545
13	90545
14	90545
15	90545
16	87372
17	86968
18	86968
19	86968
20	86968
21	86968
22	86968
23	86968
24	86968
25	86968
26	86968
27	86968
28	86968
29	86968
30	86968
31	86968
32	86968
33	86968
34	86968
35	86968
36	86968
37	86968
38	86968
39	86968
40	86968
41	86968
42	86968
43	86968
44	86968
45	86968
46	86968
47	86968
48	86968
49	86968
50	86968
51	86968
52	86968
53	86968
54	86968
55	86968
56	86968
57	86968
58	86968
59	86968
60	86968
61	86968
62	86968
63	86968
64	86968
65	86968
66	86968
67	86968
68	86968
69	86968
70	86968
71	86968
72	86968
73	86968
74	86968
75	86968
76	86968
77	86968
78	86968
79	86968
80	86968
81	86968
82	86968
83	86968
84	86968
85	86968
86	86968
87	86968
88	86968
89	86968
90	86968
91	86968
92	86968
93	86968
94	86897
95	86897
96	86897
97	86897
98	86897
99	86897
100	86897
101	86897
102	86897
103	86897
104	86897
105	86897
106	86897
107	86897
108	86897
109	86897
110	86897
111	86897
112	86897
113	86897
114	86897
115	86897
116	86897
117	86897
118	86897
119	86897
120	86897
121	86897
122	86897
123	86897
124	86897
125	86897
126	86897
127	86897
128	86897
129	86897
130	86897
131	86897
132	86897
133	86897
134	86897
135	86897
136	86897
137	86897
138	86897
139	86897
140	86897
141	86897
142	86897
143	86897
144	86897
145	86897
146	86897
147	86897
148	86897
149	86897
150	86897
151	86897
152	86897
153	86897
154	86897
155	86897
156	86897
157	86897
158	86897
159	86897
160	86897
161	86897
162	86897
163	86897
164	86897
165	86897
166	86897
167	86897
168	86897
169	86897
170	86897
171	86897
172	86897
173	86897
174	86897
175	86897
176	86897
177	86897
178	86897
179	86897
180	86897
181	86518
182	86518
183	86518
184	86518
185	86518
186	86518
187	86518
188	86518
189	86518
190	86518
191	86518
192	86518
193	86518
194	86518
195	86518
196	86518
197	86518
198	86518
199	86518
200	86518
201	86518
202	86518
203	86518
204	86518
205	86518
206	86518
207	86518
208	86518
209	86518
210	86518
211	86518
212	86518
213	86518
214	86518
215	86518
216	86518
217	86518
218	86518
219	86518
220	86518
221	86518
222	86518
223	86518
224	86518
225	86518
226	86518
227	86518
228	86518
229	86518
230	86518
231	86518
232	86518
233	86518
234	86518
235	86518
236	86518
237	86518
238	86518
239	86518
240	86518
241	86518
242	86518
243	86518
244	86518
245	86518
246	86518
247	86518
248	86518
249	86518
250	86518
251	86518
252	86518
253	86518
254	86518
255	86518
256	86518
257	86518
258	86518
259	86518
260	86518
261	86518
262	86518
263	86518
264	86518
265	86518
266	86518
267	86518
268	86518
269	86518
270	86518
271	86518
272	86518
273	86518
274	86518
275	86518
276	86518
277	86518
278	86518
279	86518
280	86518
281	86518
282	86518
283	86518
284	86518
285	86518
286	86518
287	86518
288	86518
289	86518
290	86518
291	86518
292	86518
293	86518
294	86518
295	86518
296	86518
297	86518
298	86518
299	86518
300	86518
301	86518
302	86518
303	86518
304	86518
305	86518
306	86518
307	86518
308	86518
309	86518
310	86518
311	86518
312	86518
313	86518
314	86518
315	86518
316	86518
317	86518
318	86518
319	86518
320	86518
321	86518
322	86518
323	86518
324	86518
325	86518
326	86518
327	86518
328	86518
329	86518
330	86518
331	86518
332	86518
333	86518
334	86518
335	86518
336	86518
337	86518
338	86518
339	86518
340	86518
341	86518
342	86518
343	86518
344	86518
345	86518
346	86518
347	86518
348	86518
349	86518
350	86518
351	86518
352	86518
353	86518
354	86518
355	86518
356	86518
357	86518
358	86518
359	86518
360	86518
361	86518
362	86518
363	86518
364	86518
365	86518
366	86518
367	86518
368	86518
369	86518
370	86518
371	86518
372	86518
373	86518
374	86518
375	86518
376	86518
377	86518
378	86518
379	86518
380	86518
381	86518
382	86518
383	86518
384	86518
385	86518
386	86518
387	86518
388	86518
389	86518
390	86518
391	86518
392	86518
393	85097
394	84547
395	84547
396	84547
397	84547
398	84547
399	84547
400	84547
401	84547
402	84547
403	84547
404	84547
405	84547
406	84547
407	84547
408	84547
409	84547
410	84547
411	84547
412	84547
413	84547
414	84547
415	84547
416	84547
417	84547
418	84547
419	84547
420	84547
421	84547
422	84547
423	84547
424	84547
425	84547
426	84547
427	84547
428	84547
429	84547
430	84547
431	84547
432	84547
433	84547
434	84547
435	84547
436	84547
437	84547
438	84547
439	84547
440	84547
441	84547
442	84547
443	84547
444	84547
445	84547
446	84547
447	84547
448	84547
449	84547
450	84547
451	84547
452	84547
453	84547
454	84547
455	84547
456	84547
457	84547
458	84547
459	84547
460	84547
461	84547
462	84547
463	84547
464	84547
465	84547
466	84547
467	84547
468	84547
469	84547
470	84547
471	84547
472	84547
473	84547
474	84547
475	84547
476	84547
477	84547
478	84547
479	84547
480	84547
481	84547
482	84547
483	84547
484	84547
485	84547
486	84547
487	84547
488	84547
489	84547
490	84547
491	84547
492	84547
493	84547
494	84547
495	84547
496	84547
497	84547
498	84547
499	84547
500	84547
501	84547
502	84547
503	84547
504	84547
505	84547
506	84547
507	84547
