457	43614
458	39510
459	39482
460	40538
461	38468
462	38836
463	37578
464	38996
465	42022
466	40662
467	39216
468	41480
469	41776
470	37590
471	39986
472	39144
473	38956
474	39056
475	39202
476	39006
477	36752
478	36156
479	34450
480	35788
481	36932
482	66632
483	41196
484	38654
485	40620
486	40662
487	37370
488	41446
489	41360
490	38326
491	46180
492	41096
493	37388
494	41320
495	39982
496	35916
497	38768
498	39710
499	36878
500	37860
501	37170
502	37502
503	37610
504	36034
505	36960
506	38356
507	39544
508	36796
509	38826
510	61482
511	50658
512	40802
513	39670
514	38628
515	43494
516	40742
517	39982
518	37524
519	37860
520	36262
521	33216
522	33380
523	33736
524	34958
525	34920
526	35684
527	35324
528	36562
529	40500
530	36830
531	34844
532	34492
533	38950
534	35816
535	37326
536	38228
537	35484
538	52542
539	40638
540	39978
541	38720
542	36872
543	39002
544	38078
545	37918
546	36056
547	35726
548	38218
549	35604
550	38536
551	38246
552	40992
553	37454
554	35566
555	37176
556	35990
557	35672
558	36832
559	39452
560	37086
561	45394
562	39944
563	38302
564	38624
565	64932
566	45290
567	41830
568	39534
569	40194
570	39970
571	40544
572	39740
573	36920
574	37960
575	39448
576	43320
577	37816
578	41262
579	37394
580	37646
581	39008
582	37468
583	39942
584	36940
585	35880
586	35670
587	38728
588	36336
589	39584
590	40080
591	40982
592	39290
593	55806
594	39126
595	40194
596	36942
597	38466
598	43406
599	40730
600	37980
601	39842
